,agent,step,test_id,collective_reward,avg_reward,std_reward
61,ma2c_ic3,62000,-1,-205,-0.205,3.610952090515742
62,ma2c_ic3,63000,-1,-56,-0.056,1.6232264167392048
63,ma2c_ic3,64000,-1,-40,-0.04,1.6286190469228832
64,ma2c_ic3,65000,-1,-187,-0.187,3.2289365122281355
65,ma2c_ic3,66000,-1,-107,-0.107,2.2833201702783605
66,ma2c_ic3,67000,-1,-81,-0.081,2.2883266812236407
67,ma2c_ic3,68000,-1,-95,-0.095,2.2895359791887957
68,ma2c_ic3,69000,-1,-126,-0.126,2.8003792600288984
69,ma2c_ic3,70000,-1,-439,-0.439,4.821646917807234
70,ma2c_ic3,71000,-1,-99,-0.099,2.2823669731224214
71,ma2c_ic3,72000,-1,-86,-0.086,2.2857392677206207
72,ma2c_ic3,73000,-1,9,0.009,1.6379618432674192
73,ma2c_ic3,74000,-1,-42,-0.042,1.6359205359674414
74,ma2c_ic3,75000,-1,-252,-0.252,3.6022903825205432
75,ma2c_ic3,76000,-1,8,0.008,1.6401024358252747
76,ma2c_ic3,77000,-1,1,0.001,0.20248209797411718
77,ma2c_ic3,78000,-1,-145,-0.145,2.7949910554418596
78,ma2c_ic3,79000,-1,-348,-0.348,5.3019709542772855
79,ma2c_ic3,80000,-1,-98,-0.098,2.2856937677650517
80,ma2c_ic3,81000,-1,16,0.016,0.1665653025092561
81,ma2c_ic3,82000,-1,-90,-0.09,2.2877718417709403
82,ma2c_ic3,83000,-1,-163,-0.163,3.2330219609523225
83,ma2c_ic3,84000,-1,-38,-0.038,1.6206652954882448
84,ma2c_ic3,85000,-1,-143,-0.143,2.7954518418316567
85,ma2c_ic3,86000,-1,-40,-0.04,1.619382598399773
86,ma2c_ic3,87000,-1,-118,-0.118,2.8003706897480547
87,ma2c_ic3,88000,-1,-128,-0.128,2.798859767834037
88,ma2c_ic3,89000,-1,-61,-0.061,2.271404631500077
89,ma2c_ic3,90000,-1,-83,-0.083,2.289128873611094
90,ma2c_ic3,91000,-1,-84,-0.084,2.286688435270533
91,ma2c_ic3,92000,-1,-255,-0.255,3.600274295105859
92,ma2c_ic3,93000,-1,13,0.013,0.15109930509436503
93,ma2c_ic3,94000,-1,-44,-0.044,2.2750964814706216
94,ma2c_ic3,95000,-1,-37,-0.037,1.624694125058622
95,ma2c_ic3,96000,-1,-152,-0.152,2.792292248314993
96,ma2c_ic3,97000,-1,-81,-0.081,2.2857031740801346
97,ma2c_ic3,98000,-1,43,0.043,0.2348425004125105
98,ma2c_ic3,99000,-1,-80,-0.08,2.287269114030966
99,ma2c_ic3,100000,-1,-18,-0.018,1.62716809211587
